benchmark,design_id,pdb,n_pass,n_seq,rescue_target,clash_ok,true_rescue_target
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_18-atomized-bb-True,run_M0365_1pfk_cond20_18-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_19-atomized-bb-True,run_M0365_1pfk_cond20_19-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_2-atomized-bb-True,run_M0365_1pfk_cond20_2-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_20-atomized-bb-True,run_M0365_1pfk_cond20_20-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_21-atomized-bb-True,run_M0365_1pfk_cond20_21-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_22-atomized-bb-True,run_M0365_1pfk_cond20_22-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_23-atomized-bb-True,run_M0365_1pfk_cond20_23-atomized-bb-True.pdb,0,40,True,False,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_24-atomized-bb-True,run_M0365_1pfk_cond20_24-atomized-bb-True.pdb,0,40,True,False,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_25-atomized-bb-True,run_M0365_1pfk_cond20_25-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_26-atomized-bb-True,run_M0365_1pfk_cond20_26-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_27-atomized-bb-True,run_M0365_1pfk_cond20_27-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_28-atomized-bb-True,run_M0365_1pfk_cond20_28-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_29-atomized-bb-True,run_M0365_1pfk_cond20_29-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_3-atomized-bb-True,run_M0365_1pfk_cond20_3-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_30-atomized-bb-True,run_M0365_1pfk_cond20_30-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_31-atomized-bb-True,run_M0365_1pfk_cond20_31-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_32-atomized-bb-True,run_M0365_1pfk_cond20_32-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_33-atomized-bb-True,run_M0365_1pfk_cond20_33-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_34-atomized-bb-True,run_M0365_1pfk_cond20_34-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_35-atomized-bb-True,run_M0365_1pfk_cond20_35-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_36-atomized-bb-True,run_M0365_1pfk_cond20_36-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_37-atomized-bb-True,run_M0365_1pfk_cond20_37-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_38-atomized-bb-True,run_M0365_1pfk_cond20_38-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_39-atomized-bb-True,run_M0365_1pfk_cond20_39-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_4-atomized-bb-True,run_M0365_1pfk_cond20_4-atomized-bb-True.pdb,0,40,True,False,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_40-atomized-bb-True,run_M0365_1pfk_cond20_40-atomized-bb-True.pdb,0,40,True,False,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_41-atomized-bb-True,run_M0365_1pfk_cond20_41-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_42-atomized-bb-True,run_M0365_1pfk_cond20_42-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_43-atomized-bb-True,run_M0365_1pfk_cond20_43-atomized-bb-True.pdb,0,40,True,False,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_44-atomized-bb-True,run_M0365_1pfk_cond20_44-atomized-bb-True.pdb,0,40,True,False,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_45-atomized-bb-True,run_M0365_1pfk_cond20_45-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_46-atomized-bb-True,run_M0365_1pfk_cond20_46-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_47-atomized-bb-True,run_M0365_1pfk_cond20_47-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_48-atomized-bb-True,run_M0365_1pfk_cond20_48-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_49-atomized-bb-True,run_M0365_1pfk_cond20_49-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_5-atomized-bb-True,run_M0365_1pfk_cond20_5-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_50-atomized-bb-True,run_M0365_1pfk_cond20_50-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_51-atomized-bb-True,run_M0365_1pfk_cond20_51-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_52-atomized-bb-True,run_M0365_1pfk_cond20_52-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_53-atomized-bb-True,run_M0365_1pfk_cond20_53-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_54-atomized-bb-True,run_M0365_1pfk_cond20_54-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_55-atomized-bb-True,run_M0365_1pfk_cond20_55-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_56-atomized-bb-True,run_M0365_1pfk_cond20_56-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_57-atomized-bb-True,run_M0365_1pfk_cond20_57-atomized-bb-True.pdb,0,40,True,False,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_58-atomized-bb-True,run_M0365_1pfk_cond20_58-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_59-atomized-bb-True,run_M0365_1pfk_cond20_59-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_6-atomized-bb-True,run_M0365_1pfk_cond20_6-atomized-bb-True.pdb,0,40,True,False,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_60-atomized-bb-True,run_M0365_1pfk_cond20_60-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_61-atomized-bb-True,run_M0365_1pfk_cond20_61-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_62-atomized-bb-True,run_M0365_1pfk_cond20_62-atomized-bb-True.pdb,0,40,True,False,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_63-atomized-bb-True,run_M0365_1pfk_cond20_63-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_64-atomized-bb-True,run_M0365_1pfk_cond20_64-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_65-atomized-bb-True,run_M0365_1pfk_cond20_65-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_66-atomized-bb-True,run_M0365_1pfk_cond20_66-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_67-atomized-bb-True,run_M0365_1pfk_cond20_67-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_68-atomized-bb-True,run_M0365_1pfk_cond20_68-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_69-atomized-bb-True,run_M0365_1pfk_cond20_69-atomized-bb-True.pdb,2,40,False,True,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_7-atomized-bb-True,run_M0365_1pfk_cond20_7-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_70-atomized-bb-True,run_M0365_1pfk_cond20_70-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_71-atomized-bb-True,run_M0365_1pfk_cond20_71-atomized-bb-True.pdb,0,40,True,False,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_72-atomized-bb-True,run_M0365_1pfk_cond20_72-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_73-atomized-bb-True,run_M0365_1pfk_cond20_73-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_74-atomized-bb-True,run_M0365_1pfk_cond20_74-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_75-atomized-bb-True,run_M0365_1pfk_cond20_75-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_76-atomized-bb-True,run_M0365_1pfk_cond20_76-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_77-atomized-bb-True,run_M0365_1pfk_cond20_77-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_78-atomized-bb-True,run_M0365_1pfk_cond20_78-atomized-bb-True.pdb,0,40,True,False,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_79-atomized-bb-True,run_M0365_1pfk_cond20_79-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_8-atomized-bb-True,run_M0365_1pfk_cond20_8-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_80-atomized-bb-True,run_M0365_1pfk_cond20_80-atomized-bb-True.pdb,0,40,True,False,False
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_81-atomized-bb-True,run_M0365_1pfk_cond20_81-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_82-atomized-bb-True,run_M0365_1pfk_cond20_82-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_83-atomized-bb-True,run_M0365_1pfk_cond20_83-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_84-atomized-bb-True,run_M0365_1pfk_cond20_84-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_85-atomized-bb-True,run_M0365_1pfk_cond20_85-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_86-atomized-bb-True,run_M0365_1pfk_cond20_86-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_87-atomized-bb-True,run_M0365_1pfk_cond20_87-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_88-atomized-bb-True,run_M0365_1pfk_cond20_88-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_89-atomized-bb-True,run_M0365_1pfk_cond20_89-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_9-atomized-bb-True,run_M0365_1pfk_cond20_9-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_90-atomized-bb-True,run_M0365_1pfk_cond20_90-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_91-atomized-bb-True,run_M0365_1pfk_cond20_91-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_92-atomized-bb-True,run_M0365_1pfk_cond20_92-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_93-atomized-bb-True,run_M0365_1pfk_cond20_93-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_94-atomized-bb-True,run_M0365_1pfk_cond20_94-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_95-atomized-bb-True,run_M0365_1pfk_cond20_95-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_96-atomized-bb-True,run_M0365_1pfk_cond20_96-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_97-atomized-bb-True,run_M0365_1pfk_cond20_97-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_98-atomized-bb-True,run_M0365_1pfk_cond20_98-atomized-bb-True.pdb,0,40,True,True,True
M0365_1pfk,rfflow_fixed-ligand_run_M0365_1pfk_cond20_99-atomized-bb-True,run_M0365_1pfk_cond20_99-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_0-atomized-bb-True,run_M0375_4ts9_cond21_0-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_1-atomized-bb-True,run_M0375_4ts9_cond21_1-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_10-atomized-bb-True,run_M0375_4ts9_cond21_10-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_11-atomized-bb-True,run_M0375_4ts9_cond21_11-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_12-atomized-bb-True,run_M0375_4ts9_cond21_12-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_13-atomized-bb-True,run_M0375_4ts9_cond21_13-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_14-atomized-bb-True,run_M0375_4ts9_cond21_14-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_15-atomized-bb-True,run_M0375_4ts9_cond21_15-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_16-atomized-bb-True,run_M0375_4ts9_cond21_16-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_17-atomized-bb-True,run_M0375_4ts9_cond21_17-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_18-atomized-bb-True,run_M0375_4ts9_cond21_18-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_19-atomized-bb-True,run_M0375_4ts9_cond21_19-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_2-atomized-bb-True,run_M0375_4ts9_cond21_2-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_20-atomized-bb-True,run_M0375_4ts9_cond21_20-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_21-atomized-bb-True,run_M0375_4ts9_cond21_21-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_22-atomized-bb-True,run_M0375_4ts9_cond21_22-atomized-bb-True.pdb,0,40,True,False,False
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_23-atomized-bb-True,run_M0375_4ts9_cond21_23-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_24-atomized-bb-True,run_M0375_4ts9_cond21_24-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_25-atomized-bb-True,run_M0375_4ts9_cond21_25-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_26-atomized-bb-True,run_M0375_4ts9_cond21_26-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_27-atomized-bb-True,run_M0375_4ts9_cond21_27-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_28-atomized-bb-True,run_M0375_4ts9_cond21_28-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_29-atomized-bb-True,run_M0375_4ts9_cond21_29-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_3-atomized-bb-True,run_M0375_4ts9_cond21_3-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_30-atomized-bb-True,run_M0375_4ts9_cond21_30-atomized-bb-True.pdb,0,40,True,False,False
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_31-atomized-bb-True,run_M0375_4ts9_cond21_31-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_32-atomized-bb-True,run_M0375_4ts9_cond21_32-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_33-atomized-bb-True,run_M0375_4ts9_cond21_33-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_34-atomized-bb-True,run_M0375_4ts9_cond21_34-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_35-atomized-bb-True,run_M0375_4ts9_cond21_35-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_36-atomized-bb-True,run_M0375_4ts9_cond21_36-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_37-atomized-bb-True,run_M0375_4ts9_cond21_37-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_38-atomized-bb-True,run_M0375_4ts9_cond21_38-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_39-atomized-bb-True,run_M0375_4ts9_cond21_39-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_4-atomized-bb-True,run_M0375_4ts9_cond21_4-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_40-atomized-bb-True,run_M0375_4ts9_cond21_40-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_41-atomized-bb-True,run_M0375_4ts9_cond21_41-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_42-atomized-bb-True,run_M0375_4ts9_cond21_42-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_43-atomized-bb-True,run_M0375_4ts9_cond21_43-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_44-atomized-bb-True,run_M0375_4ts9_cond21_44-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_45-atomized-bb-True,run_M0375_4ts9_cond21_45-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_46-atomized-bb-True,run_M0375_4ts9_cond21_46-atomized-bb-True.pdb,0,40,True,False,False
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_47-atomized-bb-True,run_M0375_4ts9_cond21_47-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_48-atomized-bb-True,run_M0375_4ts9_cond21_48-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_49-atomized-bb-True,run_M0375_4ts9_cond21_49-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_5-atomized-bb-True,run_M0375_4ts9_cond21_5-atomized-bb-True.pdb,0,40,True,False,False
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_50-atomized-bb-True,run_M0375_4ts9_cond21_50-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_51-atomized-bb-True,run_M0375_4ts9_cond21_51-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_52-atomized-bb-True,run_M0375_4ts9_cond21_52-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_53-atomized-bb-True,run_M0375_4ts9_cond21_53-atomized-bb-True.pdb,0,40,True,False,False
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_54-atomized-bb-True,run_M0375_4ts9_cond21_54-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_55-atomized-bb-True,run_M0375_4ts9_cond21_55-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_56-atomized-bb-True,run_M0375_4ts9_cond21_56-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_57-atomized-bb-True,run_M0375_4ts9_cond21_57-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_58-atomized-bb-True,run_M0375_4ts9_cond21_58-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_59-atomized-bb-True,run_M0375_4ts9_cond21_59-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_6-atomized-bb-True,run_M0375_4ts9_cond21_6-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_60-atomized-bb-True,run_M0375_4ts9_cond21_60-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_61-atomized-bb-True,run_M0375_4ts9_cond21_61-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_62-atomized-bb-True,run_M0375_4ts9_cond21_62-atomized-bb-True.pdb,8,40,False,True,False
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_63-atomized-bb-True,run_M0375_4ts9_cond21_63-atomized-bb-True.pdb,0,40,True,False,False
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_64-atomized-bb-True,run_M0375_4ts9_cond21_64-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_65-atomized-bb-True,run_M0375_4ts9_cond21_65-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_66-atomized-bb-True,run_M0375_4ts9_cond21_66-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_67-atomized-bb-True,run_M0375_4ts9_cond21_67-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_68-atomized-bb-True,run_M0375_4ts9_cond21_68-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_69-atomized-bb-True,run_M0375_4ts9_cond21_69-atomized-bb-True.pdb,0,40,True,True,True
M0375_4ts9,rfflow_fixed-ligand_run_M0375_4ts9_cond21_7-atomized-bb-True,run_M0375_4ts9_cond21_7-atomized-bb-True.pdb,0,40,True,True,True
